rating,company_name,job_title,salary,salaries_reported,location,employment_status,job_roles,salary_currency,salary_usd
3.8,WorkSpan,Software Development Engineer In Test,1100000,2,Bangalore,Full Time,SDE,INR,13200.0
4.3,Fortinet,Software Development Engineer,1100000,2,Bangalore,Full Time,SDE,INR,13200.0
4.1,PayPal,Software Development Engineer I,1100000,2,Bangalore,Full Time,SDE,INR,13200.0
4.2,MakeMyTrip,Software Development Engineer (Sde),1100000,2,Bangalore,Full Time,SDE,INR,13200.0
3.7,Unisys,Senior Software Development Engineer,1100000,2,Bangalore,Full Time,SDE,INR,13200.0
3.9,Maveric Systems,Software Development Engineer (Sde) Ii,1100000,2,Bangalore,Full Time,SDE,INR,13200.0
4.1,Affle,Software Development Engineer (Sde),1100000,2,Bangalore,Full Time,SDE,INR,13200.0
3.7,BIMA,Software Development Engineer (Sde),1100000,2,Bangalore,Full Time,SDE,INR,13200.0
3.9,ABC,Software Development Engineer (Sde) Ii,1100000,2,Bangalore,Full Time,SDE,INR,13200.0
3.8,Signify,Software Development Engineer I,1100000,2,Bangalore,Full Time,SDE,INR,13200.0
3.5,NETSCOUT,Senior Software Development Engineer,1100000,2,Bangalore,Full Time,SDE,INR,13200.0
3.4,Quikr India,Software Development Engineer In Test,1100000,2,Bangalore,Full Time,SDE,INR,13200.0
4.1,IBM,Software Development Engineer In Test,1100000,2,Bangalore,Full Time,SDE,INR,13200.0
3.6,Handzap,Software Development Engineer (Sde),1100000,2,Bangalore,Full Time,SDE,INR,13200.0
3.9,moBack,Software Development Engineer,132000,1,Bangalore,Full Time,SDE,INR,1584.0
4.0,MountBlue Technologies,Software Development Engineer,132000,1,Bangalore,Contractor,SDE,INR,1584.0
2.7,Anya IT Systems,Software Development Engineer,132000,1,Bangalore,Full Time,SDE,INR,1584.0
4.1,Razorpay,Software Development Engineer In Test,900000,13,Bangalore,Full Time,SDE,INR,10800.0
4.4,Cimpress,Software Development Engineer (Sde),1200000,3,Bangalore,Full Time,SDE,INR,14400.0
4.1,ACKO General Insurance,Software Development Engineer In Test,600000,8,Bangalore,Full Time,SDE,INR,7200.0
3.6,GE Digital,Software Development Engineer,1100000,3,Bangalore,Full Time,SDE,INR,13200.0
4.0,AppDynamics,Software Development Engineer In Test,1200000,3,Bangalore,Full Time,SDE,INR,14400.0
4.0,Alcatel-Lucent,Senior Software Development Engineer,900000,10,Bangalore,Full Time,SDE,INR,10800.0
3.8,Amazon,Software Development Engineer In Test,400000,35,Bangalore,Full Time,SDE,INR,4800.0
4.0,JPMorgan Chase & Co,Software Development Engineer (Sde),400000,8,Bangalore,Full Time,SDE,INR,4800.0
4.0,Nuclei,Software Development Engineer,1100000,3,Bangalore,Full Time,SDE,INR,13200.0
4.0,DONE by NONE,Software Development Engineer (Sde),1000000,5,Bangalore,Full Time,SDE,INR,12000.0
3.9,Maveric Systems,Software Development Engineer I,1000000,3,Bangalore,Full Time,SDE,INR,12000.0
3.7,Huawei Technologies,Senior Software Development Engineer,1000000,4,Bangalore,Full Time,SDE,INR,12000.0
4.2,Sigmoid,Software Development Engineer,500000,9,Bangalore,Full Time,SDE,INR,6000.0
4.1,First Student,Software Development Engineer (Sde) - Intern,500000,5,Bangalore,Intern,SDE,INR,6000.0
4.3,Cisco Systems,Software Development Engineer,1800000,38,Bangalore,Full Time,SDE,INR,21600.0
4.5,Akamai,Software Development Engineer (Sde),1100000,3,Bangalore,Full Time,SDE,INR,13200.0
3.7,HCL Technologies,Software Development Engineer (Sde),400000,3,Bangalore,Full Time,SDE,INR,4800.0
4.5,NeoGrowth Credit,Software Development Engineer,1100000,3,Bangalore,Full Time,SDE,INR,13200.0
4.1,Sprinklr,Software Development Engineer In Test,1000000,9,Bangalore,Full Time,SDE,INR,12000.0
4.1,CSG,Software Development Engineer I,1000000,7,Bangalore,Full Time,SDE,INR,12000.0
4.0,Capillary Technologies,Software Development Engineer (Sde),500000,5,Bangalore,Full Time,SDE,INR,6000.0
3.9,OLX People,Software Development Engineer In Test,500000,3,Bangalore,Full Time,SDE,INR,6000.0
3.9,ABC,Software Development Engineer In Test,500000,6,Bangalore,Full Time,SDE,INR,6000.0
4.5,ZestMoney,Software Development Engineer,800000,8,Bangalore,Full Time,SDE,INR,9600.0
4.3,Dell Technologies,Software Development Engineer (Sde) Ii,1000000,4,Bangalore,Full Time,SDE,INR,12000.0
4.0,J.P. Morgan,Software Development Engineer,1200000,3,Bangalore,Full Time,SDE,INR,14400.0
4.6,redBus India,Software Development Engineer,300000,3,Bangalore,Full Time,SDE,INR,3600.0
3.8,Honeywell,Software Development Engineer (Sde) Ii,1200000,3,Bangalore,Full Time,SDE,INR,14400.0
4.3,Junglee Games,Software Development Engineer,600000,3,Bangalore,Full Time,SDE,INR,7200.0
4.3,Instamojo,Software Development Engineer,1100000,3,Bangalore,Full Time,SDE,INR,13200.0
4.0,FICO,Software Development Engineer (Sde),600000,3,Bangalore,Full Time,SDE,INR,7200.0
3.7,Nestaway Technologies,Software Development Engineer,1100000,4,Bangalore,Full Time,SDE,INR,13200.0
4.3,Snapdeal,Software Development Engineer I,1100000,5,Bangalore,Full Time,SDE,INR,13200.0
3.4,BlackBuck,Software Development Engineer (Sde),1100000,4,Bangalore,Full Time,SDE,INR,13200.0
3.4,BlackBuck,Software Development Engineer,1000000,7,Bangalore,Full Time,SDE,INR,12000.0
3.7,Commvault,Software Development Engineer In Test,900000,8,Bangalore,Full Time,SDE,INR,10800.0
3.8,Citrix,Software Development Engineer I,1200000,4,Bangalore,Full Time,SDE,INR,14400.0
4.2,Informatica,Software Development Engineer,1200000,3,Bangalore,Full Time,SDE,INR,14400.0
4.2,Planview,Software Development Engineer In Test,600000,4,Bangalore,Full Time,SDE,INR,7200.0
4.4,Adobe,Software Development Engineer (Sde),1200000,7,Bangalore,Full Time,SDE,INR,14400.0
3.8,Samsung Electronics,Software Development Engineer,600000,5,Bangalore,Full Time,SDE,INR,7200.0
4.1,Ness Digital Engineering,Senior Software Development Engineer,1300000,3,Bangalore,Full Time,SDE,INR,15600.0
4.6,Amagi,Software Development Engineer (Sde),1200000,5,Bangalore,Full Time,SDE,INR,14400.0
4.3,Snapdeal,Software Development Engineer,1000000,4,Bangalore,Full Time,SDE,INR,12000.0
3.5,Stayzilla,Software Development Engineer,1300000,5,Bangalore,Full Time,SDE,INR,15600.0
4.3,Dell Technologies,Software Development Engineer I,1200000,9,Bangalore,Full Time,SDE,INR,14400.0
4.3,VMware,Software Development Engineer (Sde),1200000,3,Bangalore,Full Time,SDE,INR,14400.0
4.4,Adobe,Software Development Engineer,900000,10,Bangalore,Full Time,SDE,INR,10800.0
4.0,HomeLane,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
4.0,Shaw Communications,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
3.9,Telstra,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
4.3,NoBrokerHood,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
3.9,OLX People,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
4.1,Airbus,Software Development Engineer,1200000,1,Bangalore,Contractor,SDE,INR,14400.0
4.4,Ula,Software Development Engineer - I,1200000,1,Bangalore,Intern,SDE,INR,14400.0
4.5,Pingala Software India,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
3.4,Medlife.com,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
4.0,Lovely Professional University,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
5.0,Sabya,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
3.8,PathPartner Technology,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
4.4,Tricog Health Services,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
3.3,MSC Software,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
4.1,PayPal,Software Development Engineer - I,1200000,1,Bangalore,Intern,SDE,INR,14400.0
3.0,Resolve Systems,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
3.6,UnitedHealth Group,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
4.0,JPMorgan Chase & Co,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
4.0,Hdref,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
4.0,SAP Ariba,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
3.4,Joy Global,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
3.4,Charter Global,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
4.0,Rahul Infotech,Software Development Engineer - I,1200000,1,Bangalore,Intern,SDE,INR,14400.0
4.5,Wavicle Technologies,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
4.1,CYBERNETYX Interaktiv,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
4.2,Netwoven,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
3.2,Millward Brown,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
3.7,ITC Infotech,Software Development Engineer (Sde),1200000,2,Bangalore,Full Time,SDE,INR,14400.0
3.8,Samsung Electronics,Software Development Engineer In Test,1200000,2,Bangalore,Full Time,SDE,INR,14400.0
4.1,YourStory (India),Software Development Engineer,1200000,2,Bangalore,Full Time,SDE,INR,14400.0
4.3,Urban Ladder,Software Development Engineer,1200000,2,Bangalore,Full Time,SDE,INR,14400.0
4.3,ABC Tech,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
5.0,PayO,Software Development Engineer,1200000,1,Bangalore,Full Time,SDE,INR,14400.0
3.9,WhiteHat Jr,Software Development Engineer (Sde),1200000,2,Bangalore,Full Time,SDE,INR,14400.0
4.1,Lenskart Solutions,Software Development Engineer (Sde),1200000,2,Bangalore,Full Time,SDE,INR,14400.0
3.9,XYZ (Turkey),Software Development Engineer In Test,1200000,2,Bangalore,Full Time,SDE,INR,14400.0
3.5,EagleView,Software Development Engineer,1200000,2,Bangalore,Full Time,SDE,INR,14400.0
3.4,Medlife.com,Software Development Engineer (Sde),1200000,2,Bangalore,Full Time,SDE,INR,14400.0
4.4,Open Financial Technologies,Software Development Engineer (Sde),1200000,2,Bangalore,Full Time,SDE,INR,14400.0
4.0,J.P. Morgan,Software Development Engineer I,1200000,2,Bangalore,Full Time,SDE,INR,14400.0
4.5,Google,Software Development Engineer In Test,1200000,2,Bangalore,Full Time,SDE,INR,14400.0
3.9,Infifresh Foods,Software Development Engineer (Sde),1200000,2,Bangalore,Full Time,SDE,INR,14400.0
3.9,Western Digital,Software Development Engineer (Sde),1200000,2,Bangalore,Full Time,SDE,INR,14400.0
4.0,HomeLane,Software Development Engineer I,1200000,2,Bangalore,Full Time,SDE,INR,14400.0
3.8,Anonymous,Software Development Engineer I,1200000,2,Bangalore,Full Time,SDE,INR,14400.0
3.6,Novopay Solutions,Software Development Engineer (Sde) Ii,1200000,2,Bangalore,Full Time,SDE,INR,14400.0
4.0,Zeta Suite,Software Development Engineer,1200000,2,Bangalore,Full Time,SDE,INR,14400.0
4.4,Gameskraft,Software Development Engineer (Sde),1200000,2,Bangalore,Full Time,SDE,INR,14400.0
4.2,Juniper Networks,Software Development Engineer In Test,1200000,2,Bangalore,Full Time,SDE,INR,14400.0
4.1,IBM,Software Development Engineer (Sde) Ii,1200000,2,Bangalore,Full Time,SDE,INR,14400.0
3.9,ABCDEF,Software Development Engineer,144000,1,Bangalore,Full Time,SDE,INR,1728.0
3.8,Hexaware Technologies,Software Development Engineer - I,144000,1,Bangalore,Intern,SDE,INR,1728.0
4.3,Nineleaps Technology Solutions,Software Development Engineer - I,144000,1,Bangalore,Intern,SDE,INR,1728.0
4.2,Pelatro,Software Development Engineer - I,144000,1,Bangalore,Intern,SDE,INR,1728.0
4.0,GiveIndia,Software Development Engineer - I,144000,1,Bangalore,Intern,SDE,INR,1728.0
4.1,First Student,Software Development Engineer (Sde),144000,2,Bangalore,Full Time,SDE,INR,1728.0
4.2,Freelancer,Software Development Engineer (Sde),144000,2,Bangalore,Full Time,SDE,INR,1728.0
4.3,Moveinsync Technology Solutions,Software Development Engineer,200000,12,Bangalore,Full Time,SDE,INR,2400.0
3.8,Thomson Reuters,Senior Software Development Engineer,1300000,3,Bangalore,Full Time,SDE,INR,15600.0
3.9,Avaya,Software Development Engineer,1300000,3,Bangalore,Full Time,SDE,INR,15600.0
3.8,Symphony Teleca,Senior Software Development Engineer,1000000,3,Bangalore,Full Time,SDE,INR,12000.0
3.7,Jio,Software Development Engineer (Sde),500000,9,Bangalore,Full Time,SDE,INR,6000.0
4.3,Nineleaps Technology Solutions,Software Development Engineer (Sde) Ii,1200000,4,Bangalore,Full Time,SDE,INR,14400.0
3.8,Amazon,Software Development Engineer,500000,3,Bangalore,Contractor,SDE,INR,6000.0
4.1,CSG,Software Development Engineer (Sde) Ii,1000000,5,Bangalore,Full Time,SDE,INR,12000.0
3.7,Jio,Software Development Engineer,800000,9,Bangalore,Full Time,SDE,INR,9600.0
3.9,Mobile Premier League,Software Development Engineer,1100000,4,Bangalore,Full Time,SDE,INR,13200.0
4.1,PayPal,Software Development Engineer (Sde),1300000,4,Bangalore,Full Time,SDE,INR,15600.0
4.7,Atlassian,Software Development Engineer (Sde),1200000,8,Bangalore,Full Time,SDE,INR,14400.0
3.9,Exotel,Software Development Engineer I,400000,4,Bangalore,Full Time,SDE,INR,4800.0
3.8,TiVo,Software Development Engineer In Test,200000,4,Bangalore,Full Time,SDE,INR,2400.0
4.2,Juniper Networks,Software Development Engineer (Sde),900000,4,Bangalore,Full Time,SDE,INR,10800.0
4.3,Embibe,Software Development Engineer (Sde),200000,6,Bangalore,Full Time,SDE,INR,2400.0
4.3,Cisco Systems,Software Development Engineer-Ii,700000,5,Bangalore,Full Time,SDE,INR,8400.0
3.7,Halodoc,Software Development Engineer (Sde),1000000,3,Bangalore,Full Time,SDE,INR,12000.0
4.3,Embibe,Software Development Engineer I,700000,10,Bangalore,Full Time,SDE,INR,8400.0
4.0,Walmart Global Tech,Software Development Engineer (Sde),900000,10,Bangalore,Full Time,SDE,INR,10800.0
3.8,Symphony Teleca,Software Engineer - Product Development,1000000,10,Bangalore,Full Time,SDE,INR,12000.0
3.7,NoBroker,Software Development Engineer,1200000,3,Bangalore,Full Time,SDE,INR,14400.0
3.1,Samsung R&D Institute India - Bangalore,Software Development Engineer (Sde),600000,20,Bangalore,Full Time,SDE,INR,7200.0
4.0,Walmart Global Tech,Software Development Engineer (Sde) Ii,1000000,12,Bangalore,Full Time,SDE,INR,12000.0
4.2,Sigmoid,Software Development Engineer I,1000000,5,Bangalore,Full Time,SDE,INR,12000.0
4.0,Nones,Software Development Engineer (Sde),1200000,3,Bangalore,Full Time,SDE,INR,14400.0
4.5,Akamai,Software Development Engineer In Test,1000000,13,Bangalore,Full Time,SDE,INR,12000.0
4.1,FreeCharge,Lead Software Development Engineer,1300000,3,Bangalore,Full Time,SDE,INR,15600.0
3.6,Innovaccer,Software Development Engineer (Sde),1000000,3,Bangalore,Full Time,SDE,INR,12000.0
3.8,Quotient,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
4.3,Cogoport,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
4.7,Gameberry Labs,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
3.5,Gridworks (India),Software Development Engineer (Sde) Ii,1300000,2,Bangalore,Full Time,SDE,INR,15600.0
3.7,EMC,Software Development Engineer,1300000,2,Bangalore,Full Time,SDE,INR,15600.0
3.7,Subex,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
4.2,Brocade,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
3.5,CoStrategix,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
3.4,OnePlus Global,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
4.0,AppViewX,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
3.8,Portel Logistic Technologies,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
3.5,Avesha,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
3.4,Avago Technologies,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
3.3,Amalgamated Security Services,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
3.5,Amazon Prime Now,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
4.5,Akamai,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
4.2,Goibibo,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
4.1,Affle,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
3.4,Quikr India,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
4.0,Morgan Stanley,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
4.0,Goldman Sachs,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
3.8,ClearTax,Software Development Engineer I,1300000,2,Bangalore,Full Time,SDE,INR,15600.0
3.7,Arvind Internet,Software Development Engineer (Sde) Ii,1300000,2,Bangalore,Full Time,SDE,INR,15600.0
4.1,Nutanix,Software Development Engineer - I,1300000,2,Bangalore,Intern,SDE,INR,15600.0
4.0,Cyware,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
4.3,Zendrive,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
3.6,GoodWorkLabs Services,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
3.8,SanDisk,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
3.8,KnowledgeHut,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
4.5,Zetwerk,Software Development Engineer,1300000,1,Bangalore,Full Time,SDE,INR,15600.0
4.2,Goibibo,Software Development Engineer - I,1300000,1,Bangalore,Intern,SDE,INR,15600.0
3.8,Amazon,Software Development Engineer,1300000,2,Bangalore,Full Time,SDE,INR,15600.0
3.5,LSI,Software Development Engineer I,1300000,2,Bangalore,Full Time,SDE,INR,15600.0
3.3,Walmart,Software Development Engineer I,1300000,2,Bangalore,Full Time,SDE,INR,15600.0
4.2,Juniper Networks,Software Development Engineer (Sde) Ii,1300000,2,Bangalore,Full Time,SDE,INR,15600.0
4.3,yellow.ai,Software Development Engineer I,1300000,2,Bangalore,Full Time,SDE,INR,15600.0
4.2,Juniper Networks,Software Development Engineer I,1300000,2,Bangalore,Full Time,SDE,INR,15600.0
4.6,Cloud Collab Technologies,Software Development Engineer (Sde) Ii,1300000,2,Bangalore,Full Time,SDE,INR,15600.0
4.1,Plivo,Software Development Engineer I,1300000,2,Bangalore,Full Time,SDE,INR,15600.0
4.5,SmartCoin Financials,Software Development Engineer I,1300000,2,Bangalore,Full Time,SDE,INR,15600.0
4.4,FP Tech Science,Software Development Engineer I,1300000,2,Bangalore,Full Time,SDE,INR,15600.0
4.1,Centers for Disease Control and Prevention,Software Development Engineer,156000,1,Bangalore,Full Time,SDE,INR,1872.0
4.1,Rubrik,Software Development Engineer - I,156000,2,Bangalore,Intern,SDE,INR,1872.0
4.2,Perfios Software,Software Development Engineer In Test,156000,2,Bangalore,Full Time,SDE,INR,1872.0
3.7,US Department of Veterans Affairs,Software Development Engineer (Sde),156000,2,Bangalore,Full Time,SDE,INR,1872.0
4.7,Atlassian,Software Development Engineer I,1200000,3,Bangalore,Full Time,SDE,INR,14400.0
4.3,Embibe,Software Development Engineer,1200000,3,Bangalore,Full Time,SDE,INR,14400.0
4.1,Hewlett Packard Enterprise | HPE,Senior Software Development Engineer,800000,6,Bangalore,Full Time,SDE,INR,9600.0
4.1,Motorola Mobility,Software Development Engineer,900000,6,Bangalore,Full Time,SDE,INR,10800.0
3.8,XYZ,Software Development Engineer,200000,3,Bangalore,Full Time,SDE,INR,2400.0
3.9,Western Digital,Software Development Engineer,800000,5,Bangalore,Full Time,SDE,INR,9600.0
4.2,Sigmoid,Software Development Engineer (Sde),1000000,8,Bangalore,Full Time,SDE,INR,12000.0
4.1,eBay,Software Development Engineer,400000,3,Bangalore,Full Time,SDE,INR,4800.0
