work_year,experience_level,employment_type,job_title,SalaryLocal,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2024,senior,full-time,Data Architect,67200,USD,67200,United States,in-person,United States,Medium,Data Architecture and Modeling
2024,mid-level,full-time,Data Visualization Specialist,170200,USD,170200,United States,in-person,United States,Medium,BI and Visualization
2024,mid-level,full-time,Data Visualization Specialist,83900,USD,83900,United States,in-person,United States,Medium,BI and Visualization
2024,senior,full-time,Data Analyst,169000,USD,169000,United States,remote,United States,Medium,Data Analysis
2024,senior,full-time,Data Analyst,120000,USD,120000,United States,remote,United States,Medium,Data Analysis
2024,senior,full-time,Data Scientist,225000,USD,225000,Canada,in-person,Canada,Medium,Data Science and Research
2024,senior,full-time,Data Scientist,153000,USD,153000,Canada,in-person,Canada,Medium,Data Science and Research
2024,senior,full-time,Research Engineer,245000,USD,245000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Etl Developer,99500,USD,99500,United States,in-person,United States,Medium,Data Engineering
2024,senior,full-time,Research Engineer,240960,USD,240960,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Research Engineer,200800,USD,200800,United States,in-person,United States,Medium,Data Science and Research
2024,mid-level,full-time,Data Science Practitioner,170200,USD,170200,United States,in-person,United States,Medium,Data Science and Research
2024,mid-level,full-time,Data Science Practitioner,83900,USD,83900,United States,in-person,United States,Medium,Data Science and Research
2024,mid-level,full-time,Data Engineer,125000,USD,125000,United States,remote,United States,Medium,Data Engineering
2024,mid-level,full-time,Data Engineer,115000,USD,115000,United States,remote,United States,Medium,Data Engineering
2024,senior,full-time,Data Science,261050,USD,261050,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Science,187000,USD,187000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Analyst,146500,USD,146500,United States,in-person,United States,Medium,Data Analysis
2024,senior,full-time,Data Analyst,96000,USD,96000,United States,in-person,United States,Medium,Data Analysis
2024,senior,full-time,Computer Vision Engineer,235000,USD,235000,United States,in-person,United States,Medium,Machine Learning and AI
2024,senior,full-time,Computer Vision Engineer,185000,USD,185000,United States,in-person,United States,Medium,Machine Learning and AI
2024,mid-level,full-time,Data Scientist,140400,USD,140400,United States,remote,United States,Medium,Data Science and Research
2024,mid-level,full-time,Data Scientist,90000,USD,90000,United States,remote,United States,Medium,Data Science and Research
2024,senior,full-time,Research Scientist,245000,USD,245000,United States,in-person,United States,Medium,Data Science and Research
2024,mid-level,full-time,Data Scientist,179000,USD,179000,United States,in-person,United States,Medium,Data Science and Research
2024,mid-level,full-time,Data Scientist,112000,USD,112000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Architect,178600,USD,178600,United States,in-person,United States,Medium,Data Architecture and Modeling
2024,senior,full-time,Data Architect,76300,USD,76300,United States,in-person,United States,Medium,Data Architecture and Modeling
2024,senior,full-time,Data Engineer,260000,USD,260000,United States,in-person,United States,Medium,Data Engineering
2024,senior,full-time,Data Engineer,225000,USD,225000,United States,in-person,United States,Medium,Data Engineering
2024,senior,full-time,Data Engineer,165000,USD,165000,United States,in-person,United States,Medium,Data Engineering
2024,senior,full-time,Data Engineer,137000,USD,137000,United States,in-person,United States,Medium,Data Engineering
2024,senior,full-time,Applied Scientist,260000,USD,260000,United States,in-person,United States,Large,Data Science and Research
2024,senior,full-time,Applied Scientist,136000,USD,136000,United States,in-person,United States,Large,Data Science and Research
2024,senior,full-time,Data Scientist,144500,USD,144500,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Research Scientist,159300,USD,159300,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Scientist,206000,USD,206000,United States,remote,United States,Medium,Data Science and Research
2024,senior,full-time,Data Scientist,140250,USD,140250,United States,remote,United States,Medium,Data Science and Research
2024,mid-level,full-time,Analytics Engineer,100000,USD,100000,United States,in-person,United States,Medium,Leadership and Management
2024,mid-level,full-time,Analytics Engineer,75000,USD,75000,United States,in-person,United States,Medium,Leadership and Management
2024,senior,full-time,Data Lead,180000,USD,180000,United States,in-person,United States,Medium,Leadership and Management
2024,senior,full-time,Data Lead,140000,USD,140000,United States,in-person,United States,Medium,Leadership and Management
2024,senior,full-time,Machine Learning Scientist,235000,USD,235000,Canada,in-person,Canada,Medium,Machine Learning and AI
2024,senior,full-time,Machine Learning Scientist,153000,USD,153000,Canada,in-person,Canada,Medium,Machine Learning and AI
2024,senior,full-time,Research Scientist,245000,USD,245000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Analyst,116800,USD,116800,United States,in-person,United States,Medium,Data Analysis
2024,senior,full-time,Data Analyst,87600,USD,87600,United States,in-person,United States,Medium,Data Analysis
2024,senior,full-time,Data Scientist,170000,USD,170000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Scientist,125000,USD,125000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Architect,149000,USD,149000,United States,in-person,United States,Medium,Data Architecture and Modeling
2024,senior,full-time,Ml Engineer,189400,USD,189400,United States,in-person,United States,Medium,Machine Learning and AI
2024,senior,full-time,Data Scientist,212000,USD,212000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Scientist,93400,USD,93400,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Engineer,128656,USD,128656,United States,in-person,United States,Medium,Data Engineering
2024,senior,full-time,Data Engineer,103330,USD,103330,United States,in-person,United States,Medium,Data Engineering
2024,senior,full-time,Machine Learning Engineer,250900,USD,250900,United States,in-person,United States,Medium,Machine Learning and AI
2024,senior,full-time,Machine Learning Engineer,135200,USD,135200,United States,in-person,United States,Medium,Machine Learning and AI
2024,senior,full-time,Applied Scientist,216000,USD,216000,United States,in-person,United States,Medium,Data Science and Research
2024,mid-level,full-time,Data Specialist,69000,USD,69000,United States,in-person,United States,Medium,Data Management and Strategy
2024,senior,full-time,Data Analyst,109000,USD,109000,United States,in-person,United States,Medium,Data Analysis
2024,senior,full-time,Data Analyst,62300,USD,62300,United States,in-person,United States,Medium,Data Analysis
2024,mid-level,full-time,Analytics Engineer,134160,USD,134160,United States,in-person,United States,Medium,Leadership and Management
2024,mid-level,full-time,Analytics Engineer,72240,USD,72240,United States,in-person,United States,Medium,Leadership and Management
2024,mid-level,full-time,Data Analyst,90500,USD,90500,United States,in-person,United States,Medium,Data Analysis
2024,senior,full-time,Data Architect,202500,USD,202500,United States,in-person,United States,Medium,Data Architecture and Modeling
2024,senior,full-time,Machine Learning Engineer,257000,USD,257000,United States,in-person,United States,Medium,Machine Learning and AI
2024,senior,full-time,Machine Learning Engineer,129000,USD,129000,United States,in-person,United States,Medium,Machine Learning and AI
2024,entry-level,full-time,Data Analyst,120000,USD,120000,United States,remote,United States,Medium,Data Analysis
2024,entry-level,full-time,Data Analyst,100000,USD,100000,United States,remote,United States,Medium,Data Analysis
2024,senior,full-time,Analytics Engineer,209990,USD,209990,Canada,in-person,Canada,Medium,Leadership and Management
2024,senior,full-time,Analytics Engineer,140000,USD,140000,Canada,in-person,Canada,Medium,Leadership and Management
2024,entry-level,full-time,Data Analyst,80000,USD,80000,United States,in-person,United States,Medium,Data Analysis
2024,senior,full-time,Data Science,138000,USD,138000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Science,86000,USD,86000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Science,152000,USD,152000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Science,133200,USD,133200,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Analyst,135000,USD,135000,United States,in-person,United States,Medium,Data Analysis
2024,senior,full-time,Data Analyst,120000,USD,120000,United States,in-person,United States,Medium,Data Analysis
2024,senior,full-time,Data Engineer,175000,USD,175000,United States,in-person,United States,Medium,Data Engineering
2024,senior,full-time,Data Engineer,150000,USD,150000,United States,in-person,United States,Medium,Data Engineering
2024,mid-level,full-time,Data Developer,100000,USD,100000,United States,in-person,United States,Medium,Leadership and Management
2024,mid-level,full-time,Data Developer,95000,USD,95000,United States,in-person,United States,Medium,Leadership and Management
2024,senior,full-time,Data Analyst,134200,USD,134200,United States,remote,United States,Medium,Data Analysis
2024,senior,full-time,Data Analyst,117000,USD,117000,United States,remote,United States,Medium,Data Analysis
2024,mid-level,full-time,Research Scientist,179000,USD,179000,United States,in-person,United States,Medium,Data Science and Research
2024,mid-level,full-time,Research Scientist,112000,USD,112000,United States,in-person,United States,Medium,Data Science and Research
2024,senior,full-time,Data Architect,234000,USD,234000,United States,in-person,United States,Medium,Data Architecture and Modeling
